County,Inspection Date,Owner Name,Trade Name,Street,City,State Code,Zip Code,Deficiency Number,Deficiency Description,Location 1
New York,05/11/2017,TSL NEW YORK LLC,THE SWEET LIFE,63 HESTER ST,NEW YORK,NY,10002,03D,Employee handwashing facilities inadequate for establishments handling exposed foods,"63 HESTER ST
NEW YORK, NY 10002
(40.715791, -73.990554)"
Kings,07/06/2017,SMOKEY TOBACCO SHOP INC,SMOKEY DELI,389 NEW LOTS AVE,BROOKLYN,NY,11207,09A,Handwashing facilities improperly installed or maintained,"389 NEW LOTS AVE
BROOKLYN, NY 11207
(40.661933, -73.89287)"
New York,05/26/2017,84TH STR CORNER DELI CORP,84TH STR CORNER DELI,1624 2ND AVE.,NEW YORK,NY,10028,09F,"Cleaning or sanitizing equipment, materials or agents are not available, suitable or properly stored","1624 2ND AVE
NEW YORK, NY 10028
(40.776724, -73.952565)"
Bronx,05/01/2017,REYNA SUPER FOODS CORP,REYNA SUPER FOODS,13 E TREMONT AVE,BRONX,NY,10453,09A,Handwashing facilities improperly installed or maintained,"13 E TREMONT AVE
BRONX, NY 10453
(40.851687, -73.909008)"
New York,05/09/2017,FOREVER SEEN SEVEN CORP,EDIBLE ARRANGEMENTS,62 W 38TH ST,NEW YORK,NY,10018,03C,Food handlers do not wash hands thoroughly after contaminating them,"62 W 38TH ST
NEW YORK, NY 10018
(40.752014, -73.985175)"
Kings,04/21/2017,DYLAN GROCERY STORE INC,DYLAN GROCERY STORE,1222 ROGERS AVE,BROOKLYN,NY,11226,15G,"Packaging materials unclean, improperly stored or handled in an insanitary manner","1222 ROGERS AVE
BROOKLYN, NY 11226
(40.640059, -73.95133)"
Bronx,05/18/2017,CUEVAS DELI GROCERY CORP,CUEVAS DELI GROCERY,1299 FRANKLIN AVE,BRONX,NY,10456,10C,"Interior floors, walls, ceilings or fixtures are not of suitable construction, clean or well maintained","1299 FRANKLIN AVE
BRONX, NY 10456
(40.831839, -73.901768)"
Dutchess,07/03/2017,KRISHNAN CORP,MOBIL,1061 FREEDOM PLAINS RD,POUGHKEEPSIE,NY,12603,15F,Storage cabinets or shelves are not clean or in good repair,"1061 FREEDOM PLAINS RD
POUGHKEEPSIE, NY 12603
(41.67242, -73.805784)"
Suffolk,02/24/2017,KEVS DELI INC,KEVS DELI,500 MEDFORD AVE #6,PATCHOGUE,NY,11772,15F,Storage cabinets or shelves are not clean or in good repair,"500 MEDFORD AVE
PATCHOGUE, NY 11772
(40.785761, -73.008909)"
Westchester,05/01/2017,NR 635 FUEL CORP,NR 635 FUEL,635 MAIN ST,NEW ROCHELLE,NY,10801,15F,Storage cabinets or shelves are not clean or in good repair,"635 MAIN ST
NEW ROCHELLE, NY 10801
(40.906057, -73.785888)"
Kings,06/20/2017,BUFFALO DISCOUNT CORP,CHAN DELI & GRILL,161 BUFFALO AVE,BROOKLYN,NY,11213,10C,"Interior floors, walls, ceilings or fixtures are not of suitable construction, clean or well maintained","161 BUFFALO AVE
BROOKLYN, NY 11213
(40.673915, -73.925083)"
Kings,07/06/2017,SMOKEY TOBACCO SHOP INC,SMOKEY DELI,389 NEW LOTS AVE,BROOKLYN,NY,11207,10A,Exterior of unsuitable construction or not in good physical repair,"389 NEW LOTS AVE
BROOKLYN, NY 11207
(40.661933, -73.89287)"
New York,03/24/2017,MIA DELI GROCERY CORP,MIA DELI GROCERY,2085 LEXINGTON AVE,NEW YORK,NY,10035,13D,Article 28 posting requirements are not met,"2085 LEXINGTON AVE
NEW YORK, NY 10035
(40.804885, -73.937051)"
New York,06/28/2017,GARDEN GOURMET CORP,GARDEN GOURMET,2019 1ST AVE,NEW YORK,NY,10029,09A,Handwashing facilities improperly installed or maintained,"2019 1ST AVE
NEW YORK, NY 10029
(40.788395, -73.940965)"
New York,03/16/2017,EL FUTURO DELI CORP,EL FUTURO DELI,2375-79 2ND AVE,NEW YORK,NY,10035,03C,Food handlers do not wash hands thoroughly after contaminating them,"2375 79 2ND AVE
NEW YORK, NY 10035
(40.800674, -73.935088)"
Rockland,05/10/2017,JC DELI INC,JC DELI,72 MAIN ST,HAVERSTRAW,NY,10927,10C,"Interior floors, walls, ceilings or fixtures are not of suitable construction, clean or well maintained","72 MAIN ST
HAVERSTRAW, NY 10927
(41.196471, -73.961598)"
Queens,06/06/2017,A & N DELI & GROCERY INC,A & N DELI & GROCERY,34-26 STEINWAY STREET,LONG ISLAND CITY,NY,11101,09G,Sanitizing test devices not in use where required,"34 26 STEINWAY STREET
LONG ISLAND CITY, NY 11101
(40.75534, -73.921963)"
Westchester,04/26/2017,CVS ALBANY LLC,CVS/PHARMACY #10166,1703 CENTRAL PARK AVE,YONKERS,NY,10710,15E,Unused equipment or materials improperly stored or in an unclean condition,"1703 CENTRAL PARK AVE
YONKERS, NY 10710
(40.957435, -73.841856)"
New York,06/01/2017,LAI LAI MINI MART & DISCOUNT INC,LAI LAI MINI MART & DIS,4520 BROADWAY,NEW YORK,NY,10040,10B,Establishment has insufficient space to accommodate operations,"4520 BROADWAY
NEW YORK, NY 10040
(40.858478, -73.931714)"
Bronx,04/26/2017,MARIA DELI DISCOUNT LLC,MARIA DELI DISCOUNT,2333 WESTCHESTER AVE,BRONX,NY,10462,15B,"Non-contact food equipment, utensils or conveyances are not clean or in good repair","2333 WESTCHESTER AVE
BRONX, NY 10462
(40.836116, -73.847489)"
Nassau,04/13/2017,BOLLA OPERATING LI CORP,KINGS MINEOLA C-STORE,449 JERICHO TURNPIKE ,MINEOLA,NY,11501,15D,Thermometers not provided where required,"449 JERICHO TURNPIKE
MINEOLA, NY 11501
(40.745058, -73.653252)"
Richmond,06/13/2017,FAMILY FRUIT 2 INC,FAMILY FRUIT,2200 ARTHUR KILL RD,STATEN ISLAND,NY,10309,03D,Employee handwashing facilities inadequate for establishments handling exposed foods,"2200 ARTHUR KILL RD
STATEN ISLAND, NY 10309
(40.557287, -74.209185)"
Kings,06/15/2017,BELMONT EXPRESS GROCERY 1 CORP,BELMONT EXPRESS GROCERY,1016 BELMONT AVE,BROOKLYN,NY,11208,15F,Storage cabinets or shelves are not clean or in good repair,"1016 BELMONT AVE
BROOKLYN, NY 11208
(40.674127, -73.871705)"
Suffolk,06/21/2017,FARMERS MARKET OF FORT SALONGA IN,JASONS MARKET,1019 FORT SALONGA ROAD,FORT SALONGA,NY,11768,10C,"Interior floors, walls, ceilings or fixtures are not of suitable construction, clean or well maintained","1019 FORT SALONGA ROAD
FORT SALONGA, NY 11768
(40.906524, -73.316119)"
Tompkins,05/23/2017,PATEL 1 LLC,QUICK SHOPPE,318 3RD ST,ITHACA,NY,14850,13A,Processing Procedures / Educational Requirements are not met,"318 3RD ST
ITHACA, NY 14850
(42.447151, -76.505719)"
New York,03/24/2017,MIA DELI GROCERY CORP,MIA DELI GROCERY,2085 LEXINGTON AVE,NEW YORK,NY,10035,10A,Exterior of unsuitable construction or not in good physical repair,"2085 LEXINGTON AVE
NEW YORK, NY 10035
(40.804885, -73.937051)"
New York,03/16/2017,EL FUTURO DELI CORP,EL FUTURO DELI,2375-79 2ND AVE,NEW YORK,NY,10035,09C,"Toilet facilities improperly installed, equipped or maintained","2375 79 2ND AVE
NEW YORK, NY 10035
(40.800674, -73.935088)"
Fulton,05/22/2017,JAN TRADING INC,JAN SMOKES & DELI,142 W FULTONST,GLOVERSVILLE,NY,12078,10B,Establishment has insufficient space to accommodate operations,"142 W FULTONST
GLOVERSVILLE, NY 12078
(43.050957, -74.351873)"
Kings,04/21/2017,DYLAN GROCERY STORE INC,DYLAN GROCERY STORE,1222 ROGERS AVE,BROOKLYN,NY,11226,15F,Storage cabinets or shelves are not clean or in good repair,"1222 ROGERS AVE
BROOKLYN, NY 11226
(40.640059, -73.95133)"
Kings,06/14/2017,6 STAR DELI & GROCERY CORP,6 STAR DELI & GROCERY,1715 ST JOHNS PL,BROOKLYN,NY,11233,15C,"Food equipment improperly designed, constructed or maintained","1715 ST JOHNS PL
BROOKLYN, NY 11233
(40.669987, -73.920016)"
Kings,06/14/2017,6 STAR DELI & GROCERY CORP,6 STAR DELI & GROCERY,1715 ST JOHNS PL,BROOKLYN,NY,11233,09F,"Cleaning or sanitizing equipment, materials or agents are not available, suitable or properly stored","1715 ST JOHNS PL
BROOKLYN, NY 11233
(40.669987, -73.920016)"
Orange,09/12/2016,BLOOS WAREHOUSE CORP,QUICK SHOP,118 RIVER RD,HARRIMAN,NY,10926,15F,Storage cabinets or shelves are not clean or in good repair,"118 RIVER RD
HARRIMAN, NY 10926
(41.313136, -74.140919)"
Nassau,06/12/2017,CHARMY CREATIONS INC,SUPER CONVENIENCE STORE,129 POST AVE,WESTBURY,NY,11590,15E,Unused equipment or materials improperly stored or in an unclean condition,"129 POST AVE
WESTBURY, NY 11590
(40.75323, -73.587825)"
Rockland,05/10/2017,JC DELI INC,JC DELI,72 MAIN ST,HAVERSTRAW,NY,10927,09G,Sanitizing test devices not in use where required,"72 MAIN ST
HAVERSTRAW, NY 10927
(41.196471, -73.961598)"
Kings,05/23/2017,519 GOURMET DELI & GRILL INC NO 5,519 GOURMET DELI & GRIL,519 UTICA AVE,BROOKLYN,NY,11203,10A,Exterior of unsuitable construction or not in good physical repair,"519 UTICA AVE
BROOKLYN, NY 11203
(40.660807, -73.931356)"
New York,05/11/2017,TSL NEW YORK LLC,THE SWEET LIFE,63 HESTER ST,NEW YORK,NY,10002,09C,"Toilet facilities improperly installed, equipped or maintained","63 HESTER ST
NEW YORK, NY 10002
(40.715791, -73.990554)"
Suffolk,02/24/2017,KEVS DELI INC,KEVS DELI,500 MEDFORD AVE #6,PATCHOGUE,NY,11772,10C,"Interior floors, walls, ceilings or fixtures are not of suitable construction, clean or well maintained","500 MEDFORD AVE
PATCHOGUE, NY 11772
(40.785761, -73.008909)"
New York,04/12/2017,EL PRINCIPE GROCERY CORP,EL PRINCIPE GROCERY,1282 ST NICHOLAS AVE,NEW YORK,NY,10033,09G,Sanitizing test devices not in use where required,"1282 ST NICHOLAS AVE
NEW YORK, NY 10033
(40.845038, -73.936861)"
New York,06/01/2017,LAI LAI MINI MART & DISCOUNT INC,LAI LAI MINI MART & DIS,4520 BROADWAY,NEW YORK,NY,10040,09G,Sanitizing test devices not in use where required,"4520 BROADWAY
NEW YORK, NY 10040
(40.858478, -73.931714)"
Bronx,05/09/2017,AL HAMARA GROCERY & HALAL MEAT IN,AL HAMRA GROCERY & HALA,2148 STARLING AVE,BRONX,NY,10462,09A,Handwashing facilities improperly installed or maintained,"2148 STARLING AVE
BRONX, NY 10462
(40.836259, -73.853232)"
Suffolk,05/15/2017,DILCIA DELI & GROCERY CORP,DILICIA DELI & GROCERY,1737 DEER PARK AVE,DEER PARK,NY,11729,10B,Establishment has insufficient space to accommodate operations,"1737 DEER PARK AVE
DEER PARK, NY 11729
(40.755301, -73.326647)"
Suffolk,05/15/2017,DILCIA DELI & GROCERY CORP,DILICIA DELI & GROCERY,1737 DEER PARK AVE,DEER PARK,NY,11729,12B,"Food or ingredient storage containers are not clean, covered or properly identified","1737 DEER PARK AVE
DEER PARK, NY 11729
(40.755301, -73.326647)"
Bronx,06/12/2017,LUCKY BROTHERS DELI & GROCERY COR,LUCKY BROTHERS DELI & G,706 FAILE ST,BRONX,NY,10474,11A,"Not maintaining a high degree of cleanliness or taking precautions to prevent contamination of foods from perspiration, cosmetics, chemicals or medicants, etc.","706 FAILE ST
BRONX, NY 10474
(40.814615, -73.886518)"
Kings,06/21/2017,HAVEMEYER DELI STOP ONE INC,HAVEMEYER DELI STOP ONE,45 HAVEMEYER ST,BROOKLYN,NY,11211,09F,"Cleaning or sanitizing equipment, materials or agents are not available, suitable or properly stored","45 HAVEMEYER ST
BROOKLYN, NY 11211
(40.715342, -73.953943)"
Kings,06/14/2017,6 STAR DELI & GROCERY CORP,6 STAR DELI & GROCERY,1715 ST JOHNS PL,BROOKLYN,NY,11233,09A,Handwashing facilities improperly installed or maintained,"1715 ST JOHNS PL
BROOKLYN, NY 11233
(40.669987, -73.920016)"
New York,04/12/2017,EL PRINCIPE GROCERY CORP,EL PRINCIPE GROCERY,1282 ST NICHOLAS AVE,NEW YORK,NY,10033,09C,"Toilet facilities improperly installed, equipped or maintained","1282 ST NICHOLAS AVE
NEW YORK, NY 10033
(40.845038, -73.936861)"
Kings,04/27/2017,JUS BAR LLC,JUS BAR,2166 E 5TH ST,BROOKLYN,NY,11223,12A,"Food not stored, conveyed or displayed in a manner that prevents contamination including marginal temperature deficiencies","2166 E 5TH ST
BROOKLYN, NY 11223
(40.597534, -73.96681)"
Westchester,05/01/2017,NR 635 FUEL CORP,NR 635 FUEL,635 MAIN ST,NEW ROCHELLE,NY,10801,10B,Establishment has insufficient space to accommodate operations,"635 MAIN ST
NEW ROCHELLE, NY 10801
(40.906057, -73.785888)"
Kings,06/20/2017,BUFFALO DISCOUNT CORP,CHAN DELI & GRILL,161 BUFFALO AVE,BROOKLYN,NY,11213,11B," Not wearing clean outer garments, effective hair restraints or secure jewelry","161 BUFFALO AVE
BROOKLYN, NY 11213
(40.673915, -73.925083)"
Richmond,05/04/2017,S&T FOOD LLC,DYNASTY CONVENIENCE STO,1190 BAY ST,STATEN ISLAND,NY,10305,14B,"Insect, birds or other vermin observed within the establishment (not likely to result in product contamination)","1190 BAY ST
STATEN ISLAND, NY 10305
(40.614266, -74.066265)"
Kings,06/20/2017,BUFFALO DISCOUNT CORP,CHAN DELI & GRILL,161 BUFFALO AVE,BROOKLYN,NY,11213,16D,Morgue area or bottle return area improperly maintained,"161 BUFFALO AVE
BROOKLYN, NY 11213
(40.673915, -73.925083)"
Tompkins,05/23/2017,PATEL 1 LLC,QUICK SHOPPE,318 3RD ST,ITHACA,NY,14850,16A,"Chemicals or pesticides improperly labeled, stored or handled","318 3RD ST
ITHACA, NY 14850
(42.447151, -76.505719)"
Kings,07/06/2017,SMOKEY TOBACCO SHOP INC,SMOKEY DELI,389 NEW LOTS AVE,BROOKLYN,NY,11207,16B,Outside premises or loading zones improperly maintained,"389 NEW LOTS AVE
BROOKLYN, NY 11207
(40.661933, -73.89287)"
New York,05/26/2017,84TH STR CORNER DELI CORP,84TH STR CORNER DELI,1624 2ND AVE.,NEW YORK,NY,10028,09C,"Toilet facilities improperly installed, equipped or maintained","1624 2ND AVE
NEW YORK, NY 10028
(40.776724, -73.952565)"
Bronx,06/21/2017,FAMILY DOLLAR STORES,FAMILY DOLLAR STORE #11,3150 WEBSTER AVE,BRONX,NY,10467,04F,"Insect, rodent, bird or vermin activity likely to result in product contamination","3150 WEBSTER AVE
BRONX, NY 10467
(40.872335, -73.875505)"
Fulton,05/22/2017,JAN TRADING INC,JAN SMOKES & DELI,142 W FULTONST,GLOVERSVILLE,NY,12078,15D,Thermometers not provided where required,"142 W FULTONST
GLOVERSVILLE, NY 12078
(43.050957, -74.351873)"
Delaware,03/27/2017,MODERN PETROLEUM INC,FOOD COURT,499 W MAIN ST,HANCOCK,NY,13783,10C,"Interior floors, walls, ceilings or fixtures are not of suitable construction, clean or well maintained","499 W MAIN ST
HANCOCK, NY 13783
(41.956062, -75.291585)"
Kings,06/21/2017,KHALED K AHMED,MACON DELI,167 RALPH AVENUE,BROOKLYN,NY,11233,15A,"Food contact equipment, utensils or conveyances: contact surfaces unclean or not properly sanitized","167 RALPH AVENUE
BROOKLYN, NY 11233
(40.684154, -73.922961)"
Bronx,04/26/2017,MARIA DELI DISCOUNT LLC,MARIA DELI DISCOUNT,2333 WESTCHESTER AVE,BRONX,NY,10462,15G,"Packaging materials unclean, improperly stored or handled in an insanitary manner","2333 WESTCHESTER AVE
BRONX, NY 10462
(40.836116, -73.847489)"
Kings,06/21/2017,FAMILY DOLLAR STORES,FAMILY DOLLAR STORE #11,294-304 MACDOUGAL ST,BROOKLYN,NY,11233,10B,Establishment has insufficient space to accommodate operations,"294 304 MACDOUGAL ST
BROOKLYN, NY 11233
(40.680551, -73.908708)"
New York,05/26/2017,84TH STR CORNER DELI CORP,84TH STR CORNER DELI,1624 2ND AVE.,NEW YORK,NY,10028,10C,"Interior floors, walls, ceilings or fixtures are not of suitable construction, clean or well maintained","1624 2ND AVE
NEW YORK, NY 10028
(40.776724, -73.952565)"
Monroe,07/05/2017,SAFA MARKET INC,PITA RESTAURANT & MARKE,73 MAIN ST,BROCKPORT,NY,14420,15E,Unused equipment or materials improperly stored or in an unclean condition,"73 MAIN ST
BROCKPORT, NY 14420
(43.214983, -77.938652)"
New York,06/28/2017,GARDEN GOURMET CORP,GARDEN GOURMET,2019 1ST AVE,NEW YORK,NY,10029,09F,"Cleaning or sanitizing equipment, materials or agents are not available, suitable or properly stored","2019 1ST AVE
NEW YORK, NY 10029
(40.788395, -73.940965)"
Kings,06/21/2017,HAVEMEYER DELI STOP ONE INC,HAVEMEYER DELI STOP ONE,45 HAVEMEYER ST,BROOKLYN,NY,11211,10A,Exterior of unsuitable construction or not in good physical repair,"45 HAVEMEYER ST
BROOKLYN, NY 11211
(40.715342, -73.953943)"
Nassau,06/29/2017,BOLLA OPERATING LI CORP,BOLLA OPERATING LI,535 HEMPSTEAD TPKE,ELMONT,NY,11003,15F,Storage cabinets or shelves are not clean or in good repair,"535 HEMPSTEAD TPKE
ELMONT, NY 11003
(40.708115, -73.707626)"
Richmond,07/03/2017,1490 MEAT CORP,OLIVE TREE MARKETPLACE,1490 CLOVE RD,STATEN ISLAND,NY,10301,12A,"Food not stored, conveyed or displayed in a manner that prevents contamination including marginal temperature deficiencies","1490 CLOVE RD
STATEN ISLAND, NY 10301
(40.612361, -74.099309)"
Queens,05/25/2017,GEORGES DELI INC,GEORGES DELI,36-19 28TH AVE,ASTORIA,NY,11103,15C,"Food equipment improperly designed, constructed or maintained","36 19 28TH AVE
ASTORIA, NY 11103
(40.773172, -73.931972)"
Bronx,05/01/2017,SAL 845 INC,CONCOURSE GOURMET,845 CONCOURSE VILLAGE WEST,BRONX,NY,10451,03D,Employee handwashing facilities inadequate for establishments handling exposed foods,"845 CONCOURSE VILLAGE WEST
BRONX, NY 10451
(40.825642, -73.921766)"
Bronx,05/18/2017,CUEVAS DELI GROCERY CORP,CUEVAS DELI GROCERY,1299 FRANKLIN AVE,BRONX,NY,10456,15C,"Food equipment improperly designed, constructed or maintained","1299 FRANKLIN AVE
BRONX, NY 10456
(40.831839, -73.901768)"
Richmond,05/04/2017,S&T FOOD LLC,DYNASTY CONVENIENCE STO,1190 BAY ST,STATEN ISLAND,NY,10305,10C,"Interior floors, walls, ceilings or fixtures are not of suitable construction, clean or well maintained","1190 BAY ST
STATEN ISLAND, NY 10305
(40.614266, -74.066265)"
Kings,06/21/2017,KHALED K AHMED,MACON DELI,167 RALPH AVENUE,BROOKLYN,NY,11233,14A,Evidence of rodents observed (not likely to result in product contamination),"167 RALPH AVENUE
BROOKLYN, NY 11233
(40.684154, -73.922961)"
New York,05/09/2017,FOREVER SEEN SEVEN CORP,EDIBLE ARRANGEMENTS,62 W 38TH ST,NEW YORK,NY,10018,04H,Equipment cleaning or sanitizing facilities inadequate for establishments handling potentially hazardous foods,"62 W 38TH ST
NEW YORK, NY 10018
(40.752014, -73.985175)"
New York,05/08/2017,139 BWAY FOOD MARKET CORP,139 BWAY FOOD MARKET,3425 BROADWAY,NEW YORK,NY,10031,12A,"Food not stored, conveyed or displayed in a manner that prevents contamination including marginal temperature deficiencies","3425 BROADWAY
NEW YORK, NY 10031
(40.822879, -73.953172)"
Chautauqua,05/04/2017,DRB FARM TO MARKET FOODS INC,FARM FRESH FOODS,703 WEST THIRD ST,JAMESTOWN,NY,14701,04F,"Insect, rodent, bird or vermin activity likely to result in product contamination","703 WEST THIRD ST
JAMESTOWN, NY 14701
(42.094131, -79.254795)"
Queens,06/06/2017,A & N DELI & GROCERY INC,A & N DELI & GROCERY,34-26 STEINWAY STREET,LONG ISLAND CITY,NY,11101,15C,"Food equipment improperly designed, constructed or maintained","34 26 STEINWAY STREET
LONG ISLAND CITY, NY 11101
(40.75534, -73.921963)"
Richmond,06/13/2017,FAMILY FRUIT 2 INC,FAMILY FRUIT,2200 ARTHUR KILL RD,STATEN ISLAND,NY,10309,10C,"Interior floors, walls, ceilings or fixtures are not of suitable construction, clean or well maintained","2200 ARTHUR KILL RD
STATEN ISLAND, NY 10309
(40.557287, -74.209185)"
Kings,06/09/2017,200 JAMAICA FOOD CORP,200 JAMAICA FOOD,200 JAMAICA AVE,BROOKLYN,NY,11207,15F,Storage cabinets or shelves are not clean or in good repair,"200 JAMAICA AVE
BROOKLYN, NY 11207
(40.680384, -73.892713)"
Queens,05/25/2017,GEORGES DELI INC,GEORGES DELI,36-19 28TH AVE,ASTORIA,NY,11103,09G,Sanitizing test devices not in use where required,"36 19 28TH AVE
ASTORIA, NY 11103
(40.773172, -73.931972)"
New York,05/15/2017,LUCKY CORNER DELI & PRODUCE INC,LUCKY CORNER DELI & PRO,2137 2ND AVE,NEW YORK,NY,10029,15A,"Food contact equipment, utensils or conveyances: contact surfaces unclean or not properly sanitized","2137 2ND AVE
NEW YORK, NY 10029
(40.793054, -73.940665)"
Richmond,06/13/2017,FAMILY FRUIT 2 INC,FAMILY FRUIT,2200 ARTHUR KILL RD,STATEN ISLAND,NY,10309,11C,"Eating, drinking or use of tobacco in exposed food areas","2200 ARTHUR KILL RD
STATEN ISLAND, NY 10309
(40.557287, -74.209185)"
New York,03/24/2017,MIA DELI GROCERY CORP,MIA DELI GROCERY,2085 LEXINGTON AVE,NEW YORK,NY,10035,15F,Storage cabinets or shelves are not clean or in good repair,"2085 LEXINGTON AVE
NEW YORK, NY 10035
(40.804885, -73.937051)"
Chautauqua,05/04/2017,DRB FARM TO MARKET FOODS INC,FARM FRESH FOODS,703 WEST THIRD ST,JAMESTOWN,NY,14701,15D,Thermometers not provided where required,"703 WEST THIRD ST
JAMESTOWN, NY 14701
(42.094131, -79.254795)"
Tompkins,05/23/2017,PATEL 1 LLC,QUICK SHOPPE,318 3RD ST,ITHACA,NY,14850,09C,"Toilet facilities improperly installed, equipped or maintained","318 3RD ST
ITHACA, NY 14850
(42.447151, -76.505719)"
Rensselaer,06/21/2017,MYANMAR ASIAN INC,CAPITAL VIEW DELI,1100 BROADWAY,RENSSELAER,NY,12144,10A,Exterior of unsuitable construction or not in good physical repair,"1100 BROADWAY
RENSSELAER, NY 12144
(42.649769, -73.737903)"
Bronx,06/29/2017,HESSEN DELI & GROCERY CORP.,HESSEN DELI & GROCERY,615 COURTLANDT AVENUE,BRONX,NY,10451,14B,"Insect, birds or other vermin observed within the establishment (not likely to result in product contamination)","615 COURTLANDT AVENUE
BRONX, NY 10451
(40.818037, -73.918859)"
Kings,03/17/2017,A&M GOURMET MINI MARKET CORP,A&M GOURMET MINI MARKET,316 MCGUINNESS BLVD,BROOKLYN,NY,11222,09E,Lighting or ventilation is inadequate,"316 MCGUINNESS BLVD
BROOKLYN, NY 11222
(40.733136, -73.952026)"
Monroe,07/05/2017,SAFA MARKET INC,PITA RESTAURANT & MARKE,73 MAIN ST,BROCKPORT,NY,14420,09F,"Cleaning or sanitizing equipment, materials or agents are not available, suitable or properly stored","73 MAIN ST
BROCKPORT, NY 14420
(43.214983, -77.938652)"
